,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02
2308.TW,-0.0013426542,0.07774219,0.11228165,0.10296783,0.05230546,0.13901374,0.07560173,0.05036214,0.09159678,0.13117263,0.042144567,0.044346035,0.05008915,0.03910759,0.031680167,0.08608121,-0.032174885,0.04737225,0.069174945,0.17145002,0.08338243,0.060536146,0.13946772,0.1182276,0.0662691,0.15237832,0.117536604,0.1260967,0.07211298,0.06528738,-0.036963344,0.09479752,0.04117939,0.060165346,0.09898347,0.018546432,0.012561977,0.013514072,0.06546426,-0.01515007,0.037385106,-0.022134006,0.022229224,0.011267304,0.0042407215,0.04468763,0.063845545,-0.00071781874,0.040071547,0.0325979,0.028089702,0.0011111498,0.0127364695,0.020558596,0.11258477,0.075519025,0.13548759,0.124711126,0.019568533,0.09534693,0.061187655,0.016875446
2317.TW,-0.075143754,-0.010288656,-0.002819419,0.009459227,-0.051535487,0.08877367,-0.015718877,0.132218,0.12796953,0.012842625,-0.007252693,0.06939921,0.0125079155,-0.01312387,-0.012726009,0.08850026,-0.0016129613,0.022273839,0.0027793944,0.0019622743,0.0409002,0.022640944,0.09673041,0.06535274,-0.030576468,0.14768636,0.090584636,0.12038535,0.27529192,0.2285324,-0.0022047758,0.046039164,0.02504456,0.034018636,0.0037222505,0.030516207,0.0011661053,0.095017135,0.019829541,-0.032113373,-0.002384305,-0.0133959055,0.030948937,-0.010477781,0.01881975,0.06307587,0.07950634,0.06536797,0.0028392375,0.02847141,-0.0021882653,0.016315073,0.006761521,0.012722492,0.055980146,0.066551864,0.03913644,0.05500132,0.05453801,0.015908837,0.07881433,0.004710734
2327.TW,-0.017009556,-0.050616205,0.1481975,0.024572134,-0.036897838,0.135806,0.08670154,-0.061601877,0.056718618,-0.019271374,0.28622806,0.07314202,0.14522949,0.13058162,0.15749732,0.15337381,-0.010236144,0.13390195,0.12012097,0.017329842,0.145978,0.16128105,0.082184225,0.047462195,0.14413384,0.12732834,0.12509665,0.21673042,0.15759745,0.096496075,-0.110577285,0.06492424,0.06751287,0.07826248,0.07219672,0.016650796,-0.04052055,-0.032214224,0.068382144,-0.054819405,-0.0046168566,-0.019648671,0.0059111714,0.058454424,-0.04722047,-0.0045969486,-0.07649493,-0.052861333,0.0156672,0.05681297,0.038414538,-0.014680088,0.02612859,-0.020621777,0.008627981,-0.0050513744,0.029871494,0.09576723,0.092983335,-0.002503097,0.062990606,0.14056385
2330.TW,-0.013735652,-0.009934783,0.023239672,0.04722175,-0.0060482025,0.13872275,0.009563476,0.07692817,0.07221815,0.011058897,0.09028402,0.052526504,0.021430165,0.049778372,-0.013388336,0.08220026,0.013259977,0.06685585,0.054936916,0.09362373,0.04453996,0.10542768,0.11395535,0.10045546,0.16876668,0.11702216,0.0740785,0.074144065,0.09611294,0.07921174,-0.012006342,0.037486732,-0.0025387406,0.037083507,0.026934654,0.027356625,0.064592004,-0.008136988,0.08130294,0.0025704503,0.032102942,-0.05368018,0.0053757727,-0.014077008,-0.017279565,0.09009507,0.098055154,-0.0536651,0.020163983,0.009545267,-0.02144885,-0.0321002,0.10581866,0.00024703145,0.055005193,0.037343085,0.029515475,0.039946347,0.14203274,0.04662642,-0.0088605285,0.027538925
2345.TW,-0.0369913,0.08066198,0.040045887,0.080497175,0.15173823,0.10418236,0.004255444,0.059500545,0.1470662,0.10011181,0.12965217,0.12802568,0.060123473,0.066713065,0.05180317,0.04853627,-0.008812845,0.029300421,0.039513826,0.082732975,0.059217423,0.037219584,0.09076309,-0.0050754547,0.077417046,0.09568775,0.13274536,0.057992995,0.012496531,0.033688605,0.00698182,0.08272904,0.064965695,0.11368716,0.06411123,0.04512444,0.034926057,0.013035238,0.042255044,0.21250972,0.15843073,0.13434485,0.12362039,0.022399634,0.022304922,0.11535606,0.22375333,0.06748834,0.0012204647,-0.006837189,0.049256027,0.10002139,0.059395522,0.048689455,0.18031934,0.12709582,0.063685745,0.13018933,0.31605643,0.12992948,0.08899936,0.054994404
2357.TW,-0.025269866,0.067361474,0.06086114,0.038410127,0.033843875,0.089572966,0.036545247,0.015293658,0.088813335,0.060075104,0.023482144,0.043919474,0.03733334,-0.0063126087,-0.024596155,0.036470473,0.024357736,0.011470199,0.045195937,0.042736173,0.06690058,0.06467733,0.029655993,0.01630807,0.001092881,0.061544985,0.10815668,0.044622898,0.10465354,0.16790062,0.13840389,0.09844071,0.0013431907,0.048350662,0.06024155,0.024790108,0.05148554,0.041118085,0.060741723,0.035143733,0.035022557,0.018654108,0.06399453,0.034472436,0.0018060505,-0.003111124,-0.057441294,-0.02416408,0.019554853,0.04222381,0.04236749,0.0010411739,0.020003557,0.06675926,0.06580022,0.086754024,0.20588449,0.15468875,0.1715633,0.010836452,0.09136951,0.09341067
2379.TW,-0.0007338524,0.04332018,0.14937258,0.09251529,0.09090975,0.12984997,0.15573046,0.1306048,0.100910306,0.0230878,-0.027296364,0.030100137,0.013795018,0.052067667,0.04590109,0.110952705,-0.04301679,0.03439656,0.109271735,0.20072094,0.23693562,0.09052533,0.18106458,0.116260976,0.029858232,0.07753721,0.1253547,0.039147228,0.061903656,0.10996258,0.04740584,0.03442377,0.015582383,0.10349548,-0.015401423,0.020371258,0.03838542,0.11437309,0.10286188,0.032329023,0.08864468,0.02518636,0.098827034,0.0891802,-0.03338796,0.028560191,0.043435782,-0.06915671,-0.009568632,-0.05372536,0.07686472,0.10797626,0.13917834,0.04347095,0.048025727,0.052195758,0.040625185,0.06433675,0.06789759,0.008482963,0.03751415,0.0830442
2382.TW,0.03982663,0.054911554,0.056949824,0.048847586,0.03517109,0.077126175,0.010264993,0.009737819,0.040421426,-0.013382435,-0.019156694,0.033367634,0.051979065,0.03300321,0.03288701,0.05285293,0.005597621,0.01348874,0.050569564,0.09731904,0.08378792,0.043462425,0.042470455,0.019803166,0.06781903,0.020597845,0.023257852,0.055140078,0.06512079,0.09444767,0.012892872,0.030468822,-0.028208554,0.005489409,0.03323254,0.04191208,-0.015735865,-0.00014013052,0.023428291,0.072651625,0.0097045,-0.0074787736,-0.039854944,0.011174589,0.036747277,0.037713796,0.06472325,0.01861301,0.017937839,0.019959986,0.025302172,0.0580149,0.08075583,0.16278216,0.3292712,0.47748765,0.31883308,0.3075628,0.16763231,0.221975,0.26152563,0.2177631
2395.TW,0.08757058,0.016526848,0.06952703,0.09708679,0.025261045,0.07965812,0.0037615001,0.024564058,0.0378457,0.022598207,0.07142106,0.063462615,0.09009659,0.044783056,0.053027958,0.08627632,0.031665653,0.054170907,0.07281086,0.078636855,0.05478826,0.025752485,0.05473271,0.048784435,0.058246493,0.06461245,0.06268799,0.026398629,0.036176473,0.05590719,-0.04259497,0.03340143,-0.016252339,0.05299732,0.06663269,0.018385291,-0.010557711,0.007977694,-0.009138048,-0.017444491,0.010972947,0.03537181,0.11042997,0.030600399,-0.012364149,0.039117366,0.0582377,-0.06696093,0.041704983,0.040393442,0.038348466,0.017720908,0.056937873,0.049075514,0.038347363,0.07153809,0.051032394,0.040258795,0.054282576,0.04902804,0.0439983,0.07543379
2408.TW,0.026753664,-0.015431464,0.09368521,0.013343632,0.064035,0.031922847,-0.025645733,0.15789509,0.10005656,0.05179277,0.16893154,0.07930729,-0.076931715,-0.044745862,0.081671864,0.034936517,0.09906247,0.17851007,0.056491047,0.045405388,0.035832316,0.035996795,0.030041546,-0.026981652,0.17780277,0.32625496,0.119305015,0.064406574,0.033458948,0.021703541,-0.074664176,0.01966691,0.010489881,0.0151849985,0.13459125,0.010504842,0.02790469,-0.04172182,-0.01763475,-0.043185532,0.019298524,-0.022534072,0.0734525,0.056348145,0.033643097,0.0530276,0.021600872,0.13245714,0.055372268,-0.07498175,-0.009447038,0.014963955,0.07405996,0.039451092,0.1361275,0.124667704,0.09591624,0.0638645,0.045790404,-0.013781905,0.03379628,0.033996344
