,Pearson_RF_MV,Shrink_RF_MV,Rvine_RF_MV,Cvine_RF_MV,Dvine_RF_MV,Pearson_XGB_MV,Shrink_XGB_MV,Rvine_XGB_MV,Cvine_XGB_MV,Dvine_XGB_MV,Pearson_RF_CVaR,Shrink_RF_CVaR,Rvine_RF_CVaR,Cvine_RF_CVaR,Dvine_RF_CVaR,Pearson_XGB_CVaR,Shrink_XGB_CVaR,Rvine_XGB_CVaR,Cvine_XGB_CVaR,Dvine_XGB_CVaR,Non-Norm_Rvine_RF_CVaR,Non-Norm_Cvine_RF_CVaR,Non-Norm_Dvine_RF_CVaR,Non-Norm_Rvine_XGB_CVaR,Non-Norm_Cvine_XGB_CVaR,Non-Norm_Dvine_XGB_CVaR,ML_un_Rvine_RF_CVaR,ML_un_Cvine_RF_CVaR,ML_un_Dvine_RF_CVaR,ML_un_Rvine_XGB_CVaR,ML_un_Cvine_XGB_CVaR,ML_un_Dvine_XGB_CVaR,ML_un_Non-Norm_Rvine_RF_CVaR,ML_un_Non-Norm_Cvine_RF_CVaR,ML_un_Non-Norm_Dvine_RF_CVaR,ML_un_Non-Norm_Rvine_XGB_CVaR,ML_un_Non-Norm_Cvine_XGB_CVaR,ML_un_Non-Norm_Dvine_XGB_CVaR,Market Cap,Equal_Weight,Benchmark
2020-09-22,0.9829623004928162,0.9722806673599728,1.0810824941240136,1.0721168596494832,1.0957481994494809,1.030982168207203,1.0041377732787993,1.105475407683895,1.0881327505532203,1.1210390319405872,1.0948049518861824,0.9397988219464262,1.1174190785831364,1.0723454549362492,1.116703652473853,1.0123681545778778,0.9388753060047964,1.1138403842591902,1.10148848324325,1.1094893543225826,1.0979344407750105,1.0717842737055838,1.1076819236638025,1.1122532383904735,1.0790959653525074,1.1222094199171233,1.2288209711124722,1.185991400327979,1.1480260945932947,1.1623923876746236,1.1442782152623845,1.1692877238710433,1.264311287043814,1.178936699897943,1.2099842110824024,1.1650525264528222,1.1736224971994846,1.154470202956184,1.0455970518736,1.096611774551629,1.017717196609092
2020-09-23,0.9686215935367296,0.9569729433067176,1.047905386927419,1.042351001323513,1.0632992049882393,1.0177794527441928,0.9872584904497774,1.075312203678519,1.0594508584752278,1.0905913534497018,1.0708343652897956,0.9314241898139812,1.0907548434804992,1.0447495433403553,1.0875507916983644,0.987649583604324,0.9309613316698616,1.0880781861035902,1.0756908967999053,1.0792359437551244,1.0684164221023853,1.0454636588567188,1.075319202538391,1.082564816605653,1.0524193923424074,1.0912690256134183,1.1882982492772651,1.1522385296942714,1.1154198148822245,1.1307568121860163,1.1148497855049015,1.1361439760977272,1.2241292558352197,1.144902015334965,1.167141686697055,1.132969721548002,1.144304986274858,1.1246582497646775,1.0194788336494396,1.0699563476159837,0.9935754638323268
2020-09-24,0.9669663801879248,0.9576284668362322,1.0499130466079298,1.043189413860454,1.0636117303475874,1.014467208639291,0.9876648416385416,1.0750533088753873,1.058265133067403,1.0892071442883406,1.0728395124433712,0.928251843224752,1.08937822796809,1.0432850233969566,1.0862256773812111,0.988168941380885,0.9273744056125768,1.085508350668395,1.0731754555992172,1.077981644066494,1.0680300658643902,1.0443795279211034,1.073984921685582,1.0809840115451472,1.049956276666504,1.0905311178932957,1.190358515856749,1.151731772444682,1.1144453909319318,1.1292769997991174,1.112568427292959,1.134666228808998,1.2276563909256644,1.1451915441306948,1.1699759975632775,1.1316169420645033,1.1423468654197075,1.1227420879663332,1.022553478918613,1.0711931242749653,0.9965437299359704
2020-09-25,0.9754969619255291,0.966808040994898,1.0623681625432917,1.0526949781603925,1.0748544544196383,1.0208463958620768,0.9962014876155004,1.0839705448567831,1.065086679730225,1.0981699822680544,1.0857142004815037,0.9317822618978062,1.0987601468650108,1.0496935132936651,1.096444050438446,0.9971349201198302,0.930974410695986,1.092171704070357,1.0798313065600764,1.0875628200036256,1.078117752347434,1.0518043157589694,1.083692572402272,1.0890022274452689,1.0559863423849396,1.098975241809328,1.2068138182216948,1.1620582779327089,1.123379789602739,1.1371769133236844,1.1195491188793207,1.1435916704183098,1.2421778715663216,1.1559444116417477,1.1870745974702497,1.1411968180812984,1.149268513591888,1.1314001631973551,1.036492677203825,1.0823680093537629,1.0124652338394775
2020-09-28,0.9918362832652344,0.9787529662515289,1.0770003890490756,1.0646849328366166,1.086989356429175,1.0382673042320472,1.008403865827774,1.0966253055411537,1.0765713813301054,1.1097915172028343,1.1056162565162213,0.9515690926376972,1.1121423489881128,1.0615278841951172,1.107383736458861,1.0124734762307142,0.9512563016537544,1.1036698096104751,1.093568804417315,1.0990301927463717,1.0918931297722314,1.0629068882509438,1.095692848714171,1.1018299565031564,1.0674950307154043,1.1109264024640515,1.2241606529089455,1.1757427896042607,1.1363483089422006,1.1511179379552117,1.1311424476568686,1.1558221050524975,1.260889225344626,1.170302851854491,1.2025588034375612,1.1532750101961253,1.1613829820739434,1.1428448678932888,1.0515517937665502,1.1005763930116772,1.0287766463126848
2020-09-29,0.9874189698938728,0.9787179019815172,1.0778592607245567,1.064980729804788,1.0898975348686797,1.0326583729560372,1.007212168218355,1.0963191798272545,1.076279863574515,1.1128341466223977,1.101099364420974,0.9455674834662844,1.1152074918128356,1.06128867943227,1.1107361141363716,1.0090008737106997,0.946317465055438,1.105518453426212,1.0953348508723804,1.1018764444798963,1.0938263917560282,1.0634150772388569,1.099013335241707,1.102456006580408,1.066479583751839,1.1154775204460612,1.2286392632194816,1.177748057439416,1.1399753785246038,1.1513605749113884,1.1320970886684376,1.162104083575411,1.265631675831268,1.1734490806169908,1.2106481057607643,1.1545254821430895,1.1630002828036703,1.1479861181892455,1.048857816261155,1.0980743320704762,1.023825489424058
2020-09-30,0.988738468696064,0.9826765400366472,1.0915276034749823,1.078008732331226,1.1031563044721138,1.0348459051333223,1.0119715035443446,1.1094513944498632,1.0888059145889863,1.125827212698801,1.1045395148496049,0.949042493935035,1.1270708078098863,1.0737048381183047,1.1231763206000862,1.0145030240164408,0.9489698698976424,1.1166857361166131,1.1071529491214984,1.1142245197171474,1.1066377132552463,1.0758614061907368,1.1120315654734567,1.1153118217429543,1.0784711236477067,1.1284371950563623,1.2430147843843848,1.1927531534960865,1.1531488331139992,1.165034480020339,1.1456826460288403,1.1744472972821187,1.281195439456638,1.1875165497369304,1.2251464860234027,1.1694092230338922,1.1767082351417688,1.1609264223449611,1.0582258786785903,1.1063291406361722,1.0322758565286343
2020-10-01,0.988738468696064,0.9826765400366472,1.0915276034749823,1.078008732331226,1.1031563044721138,1.0348459051333223,1.0119715035443446,1.1094513944498632,1.0888059145889863,1.125827212698801,1.1045395148496049,0.949042493935035,1.1270708078098863,1.0737048381183047,1.1231763206000862,1.0145030240164408,0.9489698698976424,1.1166857361166131,1.1071529491214984,1.1142245197171474,1.1066377132552463,1.0758614061907368,1.1120315654734567,1.1153118217429543,1.0784711236477067,1.1284371950563623,1.2430147843843848,1.1927531534960865,1.1531488331139992,1.165034480020339,1.1456826460288403,1.1744472972821187,1.281195439456638,1.1875165497369304,1.2251464860234027,1.1694092230338922,1.1767082351417688,1.1609264223449611,1.0582258786785903,1.1063291406361722,1.037739597429706
2020-10-02,0.9782438026139056,0.9654335590292584,1.0684296949676646,1.06133078078782,1.0837034104005223,1.02096923966078,0.9916990557805464,1.0894728957468072,1.071933337235582,1.1070262416798746,1.08606321788315,0.9382980004685147,1.1069467684164636,1.0578647127394587,1.103673335392981,0.9924667440044048,0.9377327730748134,1.094403266729615,1.0891216849732608,1.0955614490730037,1.0902068903047586,1.059518004948815,1.0924544215794918,1.0925183914118466,1.0621706707137757,1.1079049157001235,1.217059427221697,1.1760493580362312,1.13170871904995,1.1398173400045617,1.1263626704054777,1.1489398897040428,1.2520760747250452,1.166267734681424,1.2017082544435944,1.1447152705328352,1.1552773625669277,1.1392841406691567,1.0409365046412131,1.0910329355467117,1.0278004885135468
2020-10-05,0.9892393023799806,0.978356219985548,1.0857604973062185,1.0793651496705157,1.1032514008412866,1.0331166586539944,1.010179881501706,1.1069890257147446,1.0909386460447694,1.1274777820247264,1.0996917677517837,0.9487518414163276,1.1249682513241166,1.0756057643340386,1.12372685303954,1.0130708952154797,0.9486319519469156,1.1116471963493382,1.1087769762638915,1.1152691812386424,1.1076445870880038,1.077392304696663,1.1123454060598537,1.110811163284359,1.080937288783877,1.1275001608758748,1.2361108618835963,1.19655825953268,1.1541859870460411,1.1608603674935316,1.1472903421663547,1.1727103907271836,1.2720440663719454,1.1859209216860538,1.2236218512033952,1.1655734570300456,1.1771247728289729,1.1612666571029107,1.059778230070339,1.110197887896285,1.0462728472707974
2020-10-06,0.9795430143512251,0.9665167881867024,1.0750540277211342,1.0692197726999326,1.0919825802215013,1.0222386010709208,0.996767252556794,1.0964706411652256,1.080298139884327,1.1151958016314496,1.0891263078367384,0.938552646812504,1.114142791568009,1.0652500190135046,1.1114947886943196,0.9994635982858112,0.9388282123492272,1.1005021705142863,1.0966367669893324,1.1044472712183115,1.0976449186989372,1.067284482567074,1.1008440812314306,1.0993437254661542,1.0707221643967817,1.1156661543346225,1.2248653011619302,1.1849977216688186,1.1404541892418767,1.1480986233609485,1.1354248498834512,1.1575672410002285,1.25952610850768,1.17391555526148,1.2101778109575232,1.1526484660045762,1.1651365508833693,1.146871422124427,1.0433591297557248,1.0950983809689148,1.0316527372211082
2020-10-07,0.9871347702761852,0.9757370653703036,1.0999746390981715,1.0962045152403872,1.1118193913069576,1.032257818451305,1.014230057237711,1.1223895664318444,1.107706324455447,1.1363009619406008,1.1000845384705311,0.9468581692280528,1.138215878790632,1.0918889730649612,1.1306988492193146,1.0180998049033378,0.947760376494184,1.1271236281629493,1.1249859556858248,1.126910615134295,1.123821092943175,1.0931175486421958,1.1197262702226125,1.1264044796238004,1.0976644506330924,1.1367215550642074,1.250634030958731,1.213258974981813,1.1632065598078245,1.1765062751025075,1.165567675723829,1.1796946899036005,1.286588543097965,1.2027151293595202,1.232152821834344,1.1816442585441398,1.195534748074074,1.166749577685373,1.0612918756800795,1.11378312788629,1.0496001470007017
2020-10-08,0.9956423352516982,0.9843909407120196,1.101270427759819,1.0978322525466473,1.1182282471890883,1.0403093991410552,1.021170074964031,1.1240958952338431,1.108898930882436,1.1434103746443358,1.1089349416230594,0.9543361414024788,1.1406427451305765,1.0946402608282662,1.1388843739740198,1.025804151473156,0.954945271203948,1.1278886452276615,1.1276583121729344,1.1326078387789036,1.12677672095284,1.0953353503655716,1.1264590486630357,1.1280479797202485,1.1004734716990894,1.143344453974242,1.2522528946172025,1.2163267119439207,1.1693019632642867,1.1784573643295388,1.1671207744604615,1.1887665005099797,1.2869854206054876,1.206316230003082,1.2388955077494903,1.1826743769872716,1.1969876377896245,1.1741435825479976,1.0695658409734867,1.1234248803179188,1.058007573953358
2020-10-09,1.0031162544258885,0.9947488089444168,1.1224175603079938,1.1174172387031251,1.1356714021985963,1.050470865155979,1.0340425969350333,1.146982362430659,1.1294194825621855,1.161911440785628,1.1209681899787276,0.9624871892732456,1.162273802218284,1.1144152805962886,1.156061919971395,1.0401768099760496,0.9643048138355708,1.1513412919633923,1.1470372705454317,1.1542215725526748,1.147571172828409,1.1141851542504615,1.1420374317570048,1.1508190300777736,1.120773921788767,1.164389772777442,1.2761225428233978,1.2365592096768534,1.1878017168712487,1.2022022481437844,1.1891157078901047,1.2065538235697792,1.312908819465792,1.2281238058046289,1.2585890247371578,1.2055526060380892,1.2194228184062819,1.1901149868303995,1.0819752677609984,1.133830980615833,1.0673111985967787
2020-10-12,1.016113067266653,1.0130130885253843,1.141649741302246,1.1359351241269957,1.1534736828450625,1.0652786243285506,1.0534879895086533,1.1676545920947177,1.1500544247512754,1.1809149515334167,1.135834967712491,0.9742780420465244,1.1839331881253896,1.1338561146905155,1.1751237389549585,1.0587357760613856,0.9778492011612424,1.1723517401156345,1.165095391414315,1.1730157646485928,1.1657003972246438,1.1327946988482815,1.1598279598855168,1.1709613333522488,1.141885842006182,1.184672724382806,1.299920097145556,1.2578049338835362,1.207698180745663,1.2254286140027366,1.2113280303362595,1.2271691730428942,1.3384338325695866,1.2488936503570702,1.279151189711088,1.2272653248747885,1.2420756943107365,1.2100098277633293,1.099959395754667,1.1495186983918435,1.08483197960695
2020-10-13,1.0181818871589163,1.0178328428357708,1.1431564384060198,1.1374808412335518,1.1546037123735324,1.0696742941452593,1.0567808049208776,1.1669395811453918,1.1508382312859933,1.180120674631154,1.144123869248966,0.9765715789987094,1.183840930650424,1.133299013167036,1.1757316181359998,1.0626905741649388,0.9803382285953072,1.1727402176541866,1.1661313810786649,1.172571035676245,1.1642720614086588,1.1349405539821151,1.160675187392259,1.171784352255184,1.1414497836678426,1.1839973963728567,1.2996008355216313,1.2582161127154576,1.2073017719191212,1.2240505027605768,1.210987234181661,1.2277998550150964,1.3385807814567163,1.249866017610386,1.2778880960183578,1.2281868360009143,1.2428017133551528,1.2093848982565834,1.0955460206241954,1.1445081250092803,1.0779900321893767
2020-10-14,1.0033202412149662,1.0045470162485717,1.1335462341858342,1.1209401639098953,1.1398113363771216,1.0538005226298917,1.0428235426872876,1.152697533588026,1.1333901155687462,1.163273253127342,1.128317886261324,0.9638342222594588,1.1671698667724504,1.1154950741232927,1.1607742394044334,1.0470491557607269,0.967036379496876,1.1580268537632945,1.1478043744937163,1.1546949860049778,1.1513081800141551,1.122036689440077,1.1483454961930557,1.15926899928238,1.1276275329441847,1.1673849203800897,1.2903236845446169,1.2411227577659414,1.1912904899113879,1.2102625441213757,1.1920987004720556,1.2154303263667434,1.3256531102502285,1.233551199774804,1.2636592344917312,1.2132031784491515,1.2284660621528734,1.1980165365980318,1.0851903692622311,1.1344945917478246,1.0708503513973235
2020-10-15,0.9991857346639874,0.998009885135445,1.1312076342288295,1.1195755066296906,1.135826743262615,1.0491878811108646,1.0369377119165055,1.1518631699661106,1.1328471811555807,1.1604016103425945,1.1237038169217672,0.9583299798993532,1.166613829332942,1.1137985623315338,1.1559015942800397,1.0426883930619153,0.9620600400096276,1.155773667540618,1.14634439826392,1.1518962109604485,1.1509446129119894,1.1209680639738375,1.1445666104532006,1.1571444377938072,1.1260603480026552,1.1636582396057396,1.286711788661463,1.239930492669425,1.1875636591428655,1.2077347953060322,1.190981213181481,1.2088858629518602,1.3224781928768925,1.2305875996878284,1.2574424088256386,1.2112233519434166,1.2262033968409125,1.1926801537642973,1.0787773801046745,1.127620167288903,1.0692143540909376
2020-10-16,1.001377621446934,0.9984425057275608,1.1297935452123573,1.1208578976050692,1.1371567212391085,1.0496858253028416,1.034107156343513,1.1519603152591278,1.134009797346926,1.1618520660856737,1.1238142818861168,0.9607837989049274,1.1677678055222591,1.1153149845298034,1.1576111585431326,1.0371097372194915,0.9645662671801868,1.155906552661369,1.1464799547526114,1.154144800990377,1.150882520123251,1.1221973410014905,1.1453439289227605,1.1555809183323251,1.1271722081617197,1.165862318616395,1.285872881349872,1.2409806172900413,1.1875364720096866,1.2057708961274372,1.1914224497830472,1.206711462268279,1.3220585713261637,1.2307722682436455,1.2574914954189882,1.2083795949439362,1.2255894145137163,1.1932486831534734,1.0794149139609357,1.129316989697054,1.0693586120184164
2020-10-19,0.995033787256772,0.9879322497838212,1.1179951648163635,1.1109638082551014,1.1252494680661689,1.0433648074445996,1.0267209475308416,1.1405824040905497,1.1250063305848177,1.150600911029253,1.1162729891194063,0.954132988330684,1.1563476961285206,1.1065211342732144,1.1465105573767018,1.0330825724511103,0.9574191541024324,1.1446060082878362,1.1366482158266908,1.1417781767074098,1.1390764908877051,1.1119408225532652,1.1325530433827,1.145581426668013,1.1190891247410624,1.1552645382487223,1.2706960948642754,1.230164192613504,1.175930582192086,1.1944223164354133,1.1832592761730059,1.19625884193429,1.3065921821608182,1.21955079593967,1.243398354001905,1.198475612099788,1.2161926194927448,1.1816823447767386,1.0624288567478886,1.11350285451029,1.0518961336927015
2020-10-20,1.0011618618124465,0.99674447122176,1.1279080805028583,1.1219949155573206,1.134074866264286,1.0499120525511925,1.0350720869327823,1.1537695222453217,1.137531363069746,1.1609555079833345,1.1231352523176914,0.9593441213421514,1.169159723646786,1.118652513339529,1.1550348000664723,1.0396780433889974,0.963309409795142,1.157179975733614,1.1470118152391542,1.153801451877373,1.151547401354707,1.122699546864957,1.1407737754365137,1.1575250304655138,1.1315070453007368,1.166484080097926,1.2823552088529582,1.242364410215879,1.1853763153719095,1.2063894943610267,1.1963544206503796,1.2024598786939191,1.3191463433678985,1.230342705895178,1.2520859637273551,1.2103991484203938,1.2282725286588418,1.1891789355475908,1.0678814448221965,1.1190280060776394,1.05686879812688
2020-10-21,1.002949368090483,1.002235620332871,1.1180880009406566,1.1078271055227578,1.1249335004920171,1.0492671639231748,1.033423147298182,1.143962876323776,1.1232769057379162,1.1509514297911545,1.121636626867825,0.9585845772440018,1.1591267033317585,1.1053006179194544,1.146065282797356,1.033348646849097,0.962503951989811,1.1474857829593683,1.1308471549559016,1.1446210833734831,1.1394867465517629,1.1073950986032002,1.130880025665432,1.1466026379523375,1.1178089502587618,1.1580817907279657,1.2769943197630529,1.228900374635562,1.1752461040572542,1.1977052743354064,1.1813988974024767,1.1945554972107115,1.312733282921377,1.2154154256614085,1.2469337882711111,1.2006457541391242,1.2136302709277713,1.180950003208389,1.0665144797364705,1.114868644192206,1.0545482313828212
2020-10-22,1.0033526868608893,0.9996577303177708,1.1179502758342237,1.105487142660351,1.1263359944019071,1.0478567718472662,1.031669657018064,1.144240351574023,1.12200091673792,1.1541444777602297,1.1175576182974696,0.9590428556234856,1.1603934486557537,1.1039053306910285,1.148430345370197,1.0310876438028054,0.9622332500026836,1.1470919496447205,1.129984541443528,1.145851097754791,1.13979671859402,1.1067102866941712,1.1337812080382257,1.1466440313472266,1.1172752554683805,1.159413670079788,1.2769823657706074,1.2280791677949197,1.1787937111792148,1.1990386894546285,1.1807280388185797,1.1981057651484934,1.3133256803568554,1.2138982009351236,1.250226188259056,1.2004509420145435,1.2120446843540928,1.1864391503681981,1.069056285424868,1.1194446512709193,1.0600518399293053
2020-10-23,1.005771017485224,1.0041342900013193,1.1181491397029433,1.1079997464736946,1.127215930497247,1.0498679719892936,1.035423425722521,1.1446362172018631,1.1241368472910969,1.1542384398240166,1.1173332277483257,0.9612221553676684,1.1603983314750048,1.1055710922113418,1.1487555239850424,1.0317225727339143,0.9642662190637902,1.1467143147205316,1.1324674133233,1.1457108003569525,1.1416127505174831,1.1092924602529264,1.135178225867885,1.1472027591448517,1.1195025561734144,1.1589438428072227,1.276593839832774,1.2304481445142814,1.1783976937143965,1.1986376631221114,1.1825141173696567,1.19762809476874,1.311874767492924,1.2157961292630624,1.2496426830894127,1.2000949948536415,1.2136810212931168,1.1859157368690567,1.0711294870315375,1.1209008529915614,1.0637045255922557
2020-10-26,0.9978501719664522,0.9915532008244016,1.1075896491027444,1.0968561534545762,1.1155411702705786,1.042092832775276,1.0239569139486977,1.1348805978226124,1.114778915753698,1.144399230496171,1.107553000176709,0.9539666821925844,1.1503733302435637,1.0957282739818677,1.1373182451529238,1.0222641444413334,0.9570519493521576,1.138530012911451,1.1219664299511838,1.1361550996476,1.1304164720924677,1.0982988465593242,1.1234172358724954,1.1374132697181492,1.109657896570819,1.1496358496650618,1.2648441976715858,1.2179212199407727,1.1688475270219778,1.1891035062057747,1.1732827659045397,1.1872874177463408,1.301527278924387,1.2042426365208412,1.2371291656656604,1.1902890902921361,1.2036885060528013,1.1749886076367395,1.046265320955578,1.0966055225976306,1.043930772981187
2020-10-27,0.9979908090921716,0.996748307771942,1.10912426626218,1.1020003366709663,1.1153079944761757,1.0428216491955362,1.0284547976457383,1.1343512671279168,1.1182333846629764,1.1413074876507454,1.1079752847083442,0.9527412037048638,1.1513886297208062,1.0994248218860807,1.1357604406895443,1.023552292386172,0.9572712134608246,1.1387993318444103,1.1235177585487828,1.1342093750682218,1.1270448805490116,1.1026363293345538,1.121545049814785,1.1374992551658936,1.1139824709036603,1.149042339737274,1.26744155757882,1.2213694748208117,1.1667191121166403,1.19043779016054,1.1768368096376516,1.1861923571284343,1.3057466264929634,1.2093386073029138,1.237954875831835,1.1914290104323089,1.209182843124255,1.1729423553196159,1.0466919098443792,1.0932332875343456,1.0407722362916376
2020-10-28,0.9752738177575206,0.9688971991663828,1.086122362114111,1.0781696559043827,1.0903195049764416,1.0204229200267558,1.0018138094802007,1.1129035513496692,1.096103363171343,1.1181277574836654,1.0859192730167275,0.9312125990534542,1.1289563169679695,1.076263974567287,1.1108562936859,1.001040871831024,0.9354767342323606,1.1175592702606965,1.1007782027137205,1.1117514514631257,1.105913924205312,1.0791419338233526,1.0959440122614958,1.1161239255013136,1.0907253782333983,1.1257161060355658,1.2380565943946806,1.1943137191203752,1.1412494070987507,1.1649264174607667,1.1539077795696226,1.1581149696280175,1.276478520218998,1.1822491632514291,1.2066230827329656,1.167078175336683,1.1825465975157337,1.1447204333339185,1.006576085446515,1.0556208342003215,1.0040455917999749
2020-10-29,0.9819524413814832,0.9820749699760354,1.1033715957965229,1.0938905091698112,1.1005172352188175,1.0287296146011518,1.0159918522269054,1.1313013454608,1.1140487255164475,1.129790581697245,1.0931275967276677,0.9375156062986276,1.1454724933089195,1.092086207994061,1.1205435598386086,1.0112976083273684,0.9422101624132624,1.136602777469386,1.1171987678558208,1.1237979391496005,1.1243061546671924,1.0965476837016894,1.1070909227016208,1.1357152138733873,1.1082404479462074,1.13684394875865,1.2558179055617409,1.211029064377041,1.1533900464765705,1.182937507918502,1.1727219666369868,1.1682488686773944,1.295007394857161,1.1992791757011152,1.21674471845371,1.185896126889183,1.2017492285932414,1.154232967282367,1.0186402899757565,1.0682112192178894,1.0160412567181103
2020-10-30,0.969418417201557,0.9571485555251178,1.0788548113624856,1.07247600914649,1.076436021914634,1.0092448626914263,0.9906016204757392,1.108521445726914,1.0925961666038475,1.105397300652076,1.07064157598291,0.923815139725969,1.1202645987014153,1.071286546180087,1.0953968047828877,0.9868915455588788,0.9275334421086804,1.1112430475909532,1.094468467731886,1.0985865476470558,1.1043966107962233,1.076546998723318,1.083084649690298,1.110682544740507,1.0876272993395977,1.1119645691152755,1.229631280165164,1.188212152215619,1.1266649485492948,1.1568093077677395,1.1475406437578675,1.140875157347376,1.2660583020841167,1.1727290049696146,1.1903073870102436,1.157780938798862,1.1785060428917367,1.1303334651405672,1.0037364703552203,1.057287332959882,1.0037171333604211
2020-11-02,0.969418417201557,0.9571485555251178,1.0788548113624856,1.07247600914649,1.076436021914634,1.0092448626914263,0.9906016204757392,1.108521445726914,1.0925961666038475,1.105397300652076,1.07064157598291,0.923815139725969,1.1202645987014153,1.071286546180087,1.0953968047828877,0.9868915455588788,0.9275334421086804,1.1112430475909532,1.094468467731886,1.0985865476470558,1.1043966107962233,1.076546998723318,1.083084649690298,1.110682544740507,1.0876272993395977,1.1119645691152755,1.229631280165164,1.188212152215619,1.1266649485492948,1.1568093077677395,1.1475406437578675,1.140875157347376,1.2660583020841167,1.1727290049696146,1.1903073870102436,1.157780938798862,1.1785060428917367,1.1303334651405672,1.0037364703552203,1.057287332959882,1.0160811243635228
2020-11-03,0.986605822099386,0.9742340210754904,1.108916830479847,1.1023401296799131,1.105406468141595,1.0268548623579117,1.0066178145624487,1.1399809604405773,1.122639879732052,1.1338266537929071,1.08982519374614,0.940007229348985,1.1506536636568274,1.1009392994400728,1.1229910645435044,1.0055220544798098,0.9456884147735556,1.1404592607633397,1.1235985239763129,1.1264474037676355,1.1346805584047135,1.1067222768951208,1.1080534982627306,1.1404128390901864,1.1163300019945286,1.1409530673264738,1.2634640700665036,1.2209283192125049,1.1560284066233175,1.1863540228069727,1.177970886761885,1.174403460602342,1.3024813949898315,1.2075982412487445,1.222551418936737,1.1849428199857226,1.208855618074749,1.1608349117675847,1.0217031744263554,1.0768606008163122,1.0341666470575803
2020-11-04,1.0047966271169464,1.004265152756524,1.137701056015678,1.132907567119385,1.1421413234994784,1.054197937921943,1.0414631532005925,1.1684356849707067,1.1510595358726572,1.1700668087261634,1.1138713211003617,0.9588754508186308,1.1845558169569996,1.13089277874823,1.160132847823062,1.0383776477698743,0.9621817226618726,1.1755192791476583,1.1585946450644178,1.1649143974539091,1.1683699425300225,1.141389059348417,1.1456855178665852,1.1720310312693905,1.1481682943274387,1.1791510282392303,1.297665612217806,1.2553267963612125,1.188373744188131,1.2120219666354188,1.2069292619392602,1.2038242783564128,1.335727847159155,1.2425889627215714,1.2639488276642283,1.2172918851232586,1.2388202064193217,1.194075344155466,1.0543484408561898,1.1059915014599693,1.0569669684567489
2020-11-05,1.0226365243317526,1.024022880554076,1.1621845580516597,1.1594723938304652,1.1654759001499302,1.0758899499391807,1.063216254276344,1.1962074607138826,1.181231048532313,1.1946250743652136,1.136260366308963,0.9746194456469692,1.209049969102426,1.1575361578838608,1.1806795371743717,1.0598592187834326,0.97916782021918,1.1991630601558432,1.1843619687332436,1.1877026848769332,1.1919616395107444,1.1673662281893042,1.1653388041724613,1.1963456810233102,1.1738582479841777,1.2028829997119033,1.326045001415686,1.2855955202821712,1.2139204258103629,1.2380105602071525,1.2349368452020018,1.2316579414092637,1.365969976970659,1.2709484556690147,1.2880233006085873,1.2412311431890157,1.2691939627209536,1.2196604619879325,1.0758192493083494,1.125804666365102,1.0775357508613883
2020-11-06,1.0238060682812615,1.0281591306004183,1.1646635425534213,1.1603196178528463,1.170836158734658,1.0804407208838205,1.066646141773633,1.1983714810965016,1.1830463305538153,1.2011019797459848,1.1394473336870676,0.9769602249078772,1.21031085050364,1.1571931372071562,1.1863215152518485,1.067551240641187,0.9820192744070966,1.198757960098062,1.1842108812956598,1.1941361105008603,1.19307726223526,1.1674080586573723,1.1689558097844002,1.1958741850642596,1.1740192476183895,1.2086166345340028,1.3273104641854407,1.2848237574181367,1.2194430883144298,1.2366063969537326,1.2359447684678908,1.2405324824031656,1.3673622282554212,1.2718961618300704,1.2945551981338823,1.2432154251891117,1.2689353529032845,1.2264475653533746,1.0774324103378792,1.1281722292267786,1.0772257274608792
2020-11-09,1.018108111917924,0.9908527826808812,1.1386284697502238,1.1354227284700782,1.1499167576309042,1.0467233320682503,1.032820837307845,1.1842981588589636,1.16642142451243,1.1852625794164022,1.103583798133824,0.9717211562085656,1.1952156106424472,1.1406961387207832,1.1720855979272182,1.027044525939657,0.9742685110287256,1.1826051900603625,1.1670192350594166,1.1787877820363073,1.1745791969387465,1.144909156580971,1.1589490664581217,1.1866174641156926,1.1589128886955558,1.1941629024457598,1.3058781468305751,1.2649785997867615,1.2066508800155047,1.2263641090988637,1.217902970677296,1.2253245297477986,1.3470323394683257,1.248882494081026,1.2778207775057009,1.228355584985355,1.2476694530768313,1.2172515926501477,1.0762547419809771,1.1336744707635995,1.089829149154004
2020-11-10,1.0209258681650948,0.9852665558392708,1.1402629031498324,1.1369662106369272,1.1428736946140063,1.03768439952446,1.0242153982156528,1.1776377173375387,1.1595469076245974,1.173120402969938,1.1007716439663195,0.9748239077195014,1.1991216855500204,1.1432298749805898,1.1676557178191622,1.013615711644726,0.9743028230675724,1.1865902457818416,1.170735260980715,1.170288329436992,1.1792062159845418,1.1481692626096776,1.1576606637461146,1.1903285851254242,1.1619126949082774,1.1866583886888324,1.310743988085857,1.2674729516431835,1.1970705659112177,1.2310405468692287,1.2206485167283394,1.2061248305407806,1.352204938655599,1.249348318220547,1.271579728262252,1.2316457451134188,1.248858271185302,1.2059437682376397,1.0686122729856815,1.1309035933894926,1.0883036122035163
