,Pearson_RF_MV,Shrink_RF_MV,Rvine_RF_MV,Cvine_RF_MV,Dvine_RF_MV,Pearson_XGB_MV,Shrink_XGB_MV,Rvine_XGB_MV,Cvine_XGB_MV,Dvine_XGB_MV,Pearson_RF_CVaR,Shrink_RF_CVaR,Rvine_RF_CVaR,Cvine_RF_CVaR,Dvine_RF_CVaR,Pearson_XGB_CVaR,Shrink_XGB_CVaR,Rvine_XGB_CVaR,Cvine_XGB_CVaR,Dvine_XGB_CVaR,Non-Norm_Rvine_RF_CVaR,Non-Norm_Cvine_RF_CVaR,Non-Norm_Dvine_RF_CVaR,Non-Norm_Rvine_XGB_CVaR,Non-Norm_Cvine_XGB_CVaR,Non-Norm_Dvine_XGB_CVaR,ML_un_Rvine_RF_CVaR,ML_un_Cvine_RF_CVaR,ML_un_Dvine_RF_CVaR,ML_un_Rvine_XGB_CVaR,ML_un_Cvine_XGB_CVaR,ML_un_Dvine_XGB_CVaR,ML_un_Non-Norm_Rvine_RF_CVaR,ML_un_Non-Norm_Cvine_RF_CVaR,ML_un_Non-Norm_Dvine_RF_CVaR,ML_un_Non-Norm_Rvine_XGB_CVaR,ML_un_Non-Norm_Cvine_XGB_CVaR,ML_un_Non-Norm_Dvine_XGB_CVaR,maxSharpe,minCVaR,Market Cap,Equal_Weight,^TWII
2021-01-06,0.9663609808110709,1.0394623790452822,1.4065760307745965,1.4172921098542826,1.3427269449072812,1.235828359412332,1.0625005784691661,1.4218265442762608,1.4371143434372622,1.362403691253485,1.009477981915123,0.9948601207328787,1.4177479412365586,1.4754699821410426,1.3784459395504252,1.1407773339502925,0.9945898184388696,1.4349535704885434,1.460741785338068,1.3853773688820548,1.4203249770492048,1.4906901989952361,1.347222269347312,1.4743999695800618,1.4972026413862933,1.4264573002273708,1.3566713023996317,1.3849573755995095,1.3538467051274747,1.3985827034618212,1.496300830810788,1.389751561088993,1.347125745618826,1.4212579027079137,1.37963423049768,1.4536035030481214,1.4671493946574818,1.3930507378366908,1.1028078880515084,1.0097188077376609,1.3301882839125665,1.2290306392636572,1.2382260292479348
2021-01-07,0.9579975031515192,1.039753563105597,1.432895974251652,1.4441865624428105,1.3595542008941228,1.2207167945624124,1.0630035793202814,1.448427699957671,1.4643900728573678,1.3795871016714447,0.9852790165014319,1.0000118398388058,1.4546798275618458,1.513702344903803,1.398835638477833,1.101167229392088,0.9991499765351771,1.474213612711159,1.492734941029828,1.4129312371905716,1.4625596682575488,1.525419999307155,1.3675466382933086,1.5143814444188635,1.5375841163636346,1.4538036912097834,1.3631253660367457,1.392240291224999,1.3492504804690169,1.415165627955976,1.509970459847677,1.4038504806469474,1.3545863714378923,1.4220143155968643,1.370744559775193,1.474901367342258,1.4834757199749888,1.3999479614219414,1.0918078687735424,1.004173488385816,1.355301134761413,1.241689233128787,1.2573054466135287
2021-01-08,0.9701228218775811,1.052879211064298,1.4556702044163008,1.4597269747368806,1.3793882900020906,1.239434041010636,1.0765664627673914,1.4715240469446207,1.4802298250242318,1.3999427288935782,1.0054753139379022,1.014885184906058,1.485076599636113,1.543127643349755,1.4275603905070913,1.139566383564644,1.0138613586261767,1.5028136228047093,1.5210356613212443,1.4436994690731573,1.4903535891608384,1.5523455923142817,1.3984061154950251,1.5457577742210802,1.5669823618838095,1.4840163249860123,1.3946412780674025,1.4144544269474857,1.3742292098999567,1.4427712227304124,1.5358835138326234,1.4273244170410158,1.3792398408624849,1.4442835679268498,1.3940519371286515,1.4994735268940045,1.5043082350398755,1.426752079436536,1.1067753865479402,1.015395975989997,1.3840244277125704,1.2605399871891436,1.277961667327905
2021-01-11,0.9804966652669832,1.0587489487345072,1.4780409056382002,1.4869201909346923,1.403703651839573,1.2579280543539682,1.0827510239256295,1.494238918521824,1.507941816330739,1.4244231361643043,1.0285656724054242,1.0216515013508416,1.5014696202028304,1.564282076683089,1.4491973063860342,1.185529399288711,1.0204206982093507,1.520221080289005,1.5416838389977519,1.464587927422083,1.507817949382011,1.5729811739101882,1.4198132772899892,1.565604215641807,1.5871078255461153,1.5040904287014258,1.425192191892989,1.4491794737492625,1.4055555615904356,1.4676060475058446,1.5725563752019083,1.4549791864735249,1.4069937690262548,1.4783639334350718,1.4279585857293067,1.5260784151030677,1.5390428268843095,1.4579056677056905,1.122892115422584,1.0244111459271188,1.3928656230635328,1.2712860788023943,1.2856762047478099
2021-01-12,0.974864504913902,1.0582752725021343,1.460682655163485,1.4676826626720207,1.380395518892153,1.2447071459449832,1.0823557018311394,1.477069758258022,1.488766598683145,1.4010844634022952,1.0045633580807085,1.0241684352304892,1.5020632432805205,1.5536706143424726,1.4384152036980553,1.1349774325240785,1.022537898461661,1.5230834466756082,1.5343274549672772,1.4582140620270505,1.506724886098205,1.562506686246516,1.4094432208339531,1.5622017697912345,1.587742228063327,1.5003123284249602,1.3868864596215185,1.4103237978291028,1.36864866614304,1.4418312384939516,1.5341565564124438,1.4279806287289944,1.375788854086515,1.4359388236620305,1.3866291795669596,1.5034754299797912,1.5098454071494265,1.4232857905917442,1.1134227616832082,1.021710419687521,1.392560383190756,1.2588612952494875,1.2809987368141051
2021-01-13,0.9785222929922112,1.0653956275444139,1.4747223801201583,1.476611331133605,1.3922533127297234,1.25212348025415,1.0898894381460087,1.4919872743489773,1.4983873238270384,1.4135396771427984,1.006771384300023,1.0342204468660363,1.524023591333956,1.5778909242719104,1.4569513763633082,1.149144853050118,1.032342726520113,1.5462403719576834,1.5604921254084476,1.4810503082395734,1.5245326979330924,1.5840799669164616,1.4259185251239324,1.5850302591423984,1.6133535597016826,1.5217668685321113,1.3910112368968017,1.4143471045360203,1.3722464826024514,1.4512188007124356,1.5466653997459496,1.437242174937516,1.3764593642557181,1.4388033692459332,1.3882484245373319,1.5131345772966152,1.5172069556071894,1.432141525233847,1.1185787734571762,1.0265277957342074,1.4182393060313891,1.2774047302882725,1.3032524212139045
2021-01-14,0.982317298562942,1.0642870619419658,1.4694477731878324,1.4666009391390586,1.3854298667394525,1.2563098943162474,1.0885236717968598,1.4864866386958016,1.488096161830414,1.4063798852228329,1.0122559675678564,1.029721238556177,1.505794616684556,1.5537286146488396,1.4398095525211962,1.1501840338540605,1.0280502471178998,1.527134442286312,1.5362638282470544,1.4624680069447322,1.5061195509404788,1.560556128057818,1.4115933995756291,1.56413725761567,1.5880452596864718,1.5042032620888985,1.392976275409895,1.4093682142072588,1.3724950954077095,1.4486973420440716,1.5353741632260316,1.429657849004181,1.3783641735831977,1.4339741399591885,1.3866080139450896,1.5087753819378211,1.509280254447863,1.4250823231750893,1.1233344531826919,1.03004144515356,1.4068866157065656,1.2777128446585955,1.2980633678350195
2021-01-15,0.9697732188967789,1.0577333556879924,1.4697340264896501,1.470502827183928,1.3795581547770257,1.2365750390874999,1.0820987274283613,1.4870255906382344,1.4924257294497876,1.4008100399591268,0.9834533891741775,1.02807694066896,1.5208384198127485,1.5683116057758448,1.4391563071597868,1.105333374613433,1.0258610191683168,1.543535015789686,1.5464155286660115,1.4686808684329944,1.5236792617892512,1.5711701620526046,1.4121867673068267,1.5807772572802754,1.606475728126816,1.5098766318861132,1.3747152476747173,1.3912355236133778,1.3432832341048495,1.4382485498845685,1.5234276665253728,1.4181949383129564,1.361106202485754,1.4122734402841413,1.356057175906567,1.5043365712072636,1.5016150656414606,1.4071381486712993,1.1062228774923748,1.019883578304937,1.4055835108051271,1.2637614814683675,1.290559469003523
2021-01-18,0.9695355905509656,1.0578189510626175,1.4733119381869748,1.4709690830333908,1.3843542326696925,1.2375650310332216,1.0824283759276447,1.4906186360169043,1.4928209069061718,1.4057172790110888,0.9846437869377828,1.0305594362737687,1.5318730991722151,1.5818104257214392,1.449629848041079,1.113287268622655,1.0281115771585536,1.5552458120121795,1.561071138210817,1.4803379537059576,1.533436431521034,1.5841986291324428,1.420848971649807,1.5931566230368852,1.6177684345594845,1.5210428449041562,1.3783056074431739,1.395497934491909,1.3465441752030887,1.442516847190943,1.5301188638723546,1.424875441698232,1.3632796651158503,1.4159785045036601,1.3601578253454434,1.5085705587090081,1.5024568588860565,1.4140305367677128,1.1070164844565924,1.0193843054226068,1.4063978855661388,1.2567239555076564,1.2901967025457086
2021-01-19,0.9692762388169354,1.0615133908875092,1.4914529733575546,1.4897185758749796,1.3999068474240355,1.242146717985447,1.0867267835476304,1.5097211443196719,1.5126266886682826,1.422054757046163,0.9830582070537386,1.0400149864492387,1.569837534214235,1.6210336843620539,1.4785978881706863,1.1356940298524414,1.0369563893813216,1.598225075306415,1.6028808620915436,1.5173612976640545,1.568910269330125,1.6198972634981692,1.4481756254951856,1.6350775638593444,1.660290880387617,1.5573819785425445,1.3831504870280198,1.4043206312159189,1.3504762577313236,1.4595077474733844,1.549189964234498,1.4410948096294753,1.3702318918346874,1.422739064465305,1.3621136509676763,1.5294189308805182,1.5180532783663843,1.4270223163344444,1.1092723770346273,1.0203146948546018,1.436140091721389,1.2691506707482547,1.3121272463677354
2021-01-20,0.9524062308879143,1.0520320700687678,1.4691062476364694,1.4634555674335366,1.3809954301534766,1.2188499141824511,1.0775248770907313,1.4871256132678612,1.485930654328543,1.4029495430616623,0.9603113178304539,1.0383436930479426,1.5847238606668335,1.6315201550771272,1.485341917823251,1.1100712393189722,1.0346079672691675,1.613034674710781,1.6159453385191642,1.5282969843721554,1.5810739486645065,1.6293268434721582,1.455188044034319,1.6496616853713546,1.6773614903777003,1.5688416287709739,1.3546713032460982,1.3735146793343915,1.323293911087239,1.4371707493916768,1.5217654281457385,1.4226946841036545,1.342462791001512,1.3908894317863387,1.3339795510353867,1.506834203618475,1.4879547418545886,1.406458301121232,1.0879004505181795,1.0031873041319068,1.4419005174475346,1.243815645380252,1.3062439733959428
2021-01-21,0.9528967340173939,1.0558276154792872,1.5080539802735227,1.502089234775433,1.4184725884548877,1.2248246181764701,1.081930883209786,1.5265344083286332,1.5250895833315619,1.4409987265046815,0.9723162208897789,1.0487286273695382,1.6387498532649065,1.690477528639198,1.5348301875660881,1.1508945594674393,1.0444190600326766,1.6649541409888944,1.6712058220967778,1.5801921727970005,1.6361556455634054,1.6862658075243397,1.504875548352365,1.7095629196185813,1.7367283928024464,1.6196306667148155,1.398123551791458,1.4146487105816696,1.3585411048218936,1.477013571188265,1.570196516904999,1.4636821957286306,1.3800357270666928,1.4324185947430017,1.370638155333942,1.5470978868281722,1.5321132338514374,1.4494561922256612,1.0916362073129093,1.0016200378572002,1.47960444410629,1.2617447116288418,1.334969266135158
2021-01-22,0.9573976873692631,1.0508932748517352,1.5289094540253976,1.5284856745129327,1.4390775951696646,1.238339112396249,1.0766130990278457,1.547680456034777,1.5520265147733485,1.4618915227999896,0.9946641651604116,1.0374068425875875,1.6170740767280958,1.6720642046318408,1.5285692920616607,1.2046418726769186,1.0339715910486817,1.644169145556152,1.6544663340350974,1.567199371836599,1.6163723314888605,1.6720535275747181,1.4967609746618484,1.6884025315582911,1.7121598299566032,1.6062919392482382,1.4331194640248741,1.4540866354325859,1.3972310789118927,1.5019305711610766,1.6039498140448845,1.4885838409044116,1.4160392693891435,1.47508276490354,1.41097709554261,1.5737884960507007,1.5699482285523685,1.4784405107999605,1.1027084123386814,1.0035792090819824,1.456313388101338,1.2649296491192206,1.323834232434598
2021-01-25,0.9637324383204432,1.0544891585935754,1.525888121075847,1.5216606879278773,1.43742652340311,1.2463225513531253,1.0799314568937357,1.5445007984916297,1.5450287654887007,1.4600154636706837,1.0017717087924656,1.0346968438160686,1.594429833489717,1.6483554342238982,1.5108339336658527,1.212782432089954,1.032125063885535,1.6225430655466906,1.6315689080602473,1.5481813336175851,1.5929335172615198,1.6486636792195943,1.4798900469163936,1.663385897521097,1.6829568875330694,1.586699562199603,1.4358763156520424,1.453849131953698,1.4010999966771711,1.5007772728861315,1.5993945019979068,1.4851283433101734,1.4183784967873656,1.4747070894363918,1.4146122516733888,1.5716597029813242,1.5634335515883673,1.4767879770946553,1.1086944863288681,1.0096618482586432,1.4454118395887567,1.2706948579183894,1.317843541853161
2021-01-26,0.9558327165111741,1.0464071523038052,1.4910166702453502,1.4869697560567656,1.4059124276467105,1.2310638081174528,1.0713794002777477,1.5091504714322368,1.5097284051181716,1.4279200432709824,0.9831950468073453,1.0234377478015233,1.5540790315561268,1.6026173753735982,1.473270931845936,1.1667716569367674,1.0211874997719876,1.5831149467558514,1.5905536690194402,1.507945404546953,1.5511824828997385,1.6064175562290908,1.4407092501191634,1.6175580721949956,1.6400255618828914,1.5481505932230608,1.3939737317224465,1.4151373697923149,1.368769802883615,1.4623487148849936,1.5544074387294389,1.4495453828025084,1.3823422493158666,1.435711590036574,1.3810950010564613,1.533392763003218,1.5235181192653455,1.4384102094945277,1.0969156092640584,1.0030404329289422,1.415833339034435,1.2513481031219928,1.2940684173504216
2021-01-27,0.9558828013846674,1.0467892040867248,1.4961997692619071,1.4892120052220843,1.4082986310565344,1.2307596720702259,1.0717652938374782,1.514622480149588,1.5121576695462167,1.4304146484198934,0.9788872162350785,1.0238633817908915,1.555435171680497,1.6028363702602908,1.4697623094473835,1.1560666763857976,1.0212840481051786,1.5852499690573385,1.5894891512966922,1.5067488195134886,1.553291909841224,1.6054598826396307,1.4385455586886378,1.619060224010826,1.6393179804648284,1.5470411909317656,1.391996278850687,1.4114691217926703,1.3643025133196864,1.4632774055459652,1.5513736490704437,1.4489150586925674,1.3808973676091887,1.4314660000178567,1.3745541315468301,1.5363015257581336,1.522157269896678,1.4349741062733081,1.0984188231065826,1.004767228518971,1.416362038018008,1.2570053317573802,1.2975889871366808
2021-01-28,0.9547117602766894,1.0434181049576576,1.4697638423397588,1.4602703511705792,1.3833676777163335,1.2231350738456865,1.0679543627309696,1.4873036497376466,1.4821219159961052,1.404541415620422,0.973257498825457,1.017108175460591,1.5268408389975114,1.5777021665575428,1.4400746708839516,1.120998354148654,1.0148411958227892,1.5495474638944318,1.555070443797674,1.4739174612445236,1.5274374702104307,1.577709764494908,1.4139290231239483,1.5902346870017197,1.6058676975445396,1.5123165537191359,1.375407995752067,1.3859966620744064,1.3344682122153426,1.434503633319122,1.5220681996126533,1.4177953243498973,1.357503389510311,1.4089631377055027,1.3515602346608941,1.5034910771967607,1.4892310681345924,1.4066390922190715,1.0913781135361864,1.00325552480759,1.3888427510043138,1.2399820357277953,1.2739890719731881
2021-01-29,0.9429837851170122,1.0326325131655751,1.4266422064441702,1.4211924802817035,1.3448164667456581,1.2052544739782347,1.056768044017765,1.4439021053364507,1.4427610664856838,1.3657740661170075,0.9527129093184132,1.0052272703193903,1.4908886406610193,1.5441671454080896,1.4052386159165031,1.0854462601456183,1.003135328107785,1.513948371839265,1.5234948754363915,1.4405298359738072,1.4878482469868666,1.5419756234245272,1.378214304378748,1.5521992457714344,1.572693020498966,1.4768711898737084,1.327024325482431,1.3417004332809108,1.289218495081358,1.3898533605639452,1.480152202323859,1.374628437256272,1.3083509581182482,1.3622177812647025,1.3065877882697248,1.455529637328766,1.44316918279802,1.3638107379809805,1.0745886361206807,0.9924970927499966,1.3625343058682011,1.2134764286724733,1.2510502875822016
2021-02-01,0.9429837851170122,1.0326325131655751,1.4266422064441702,1.4211924802817035,1.3448164667456581,1.2052544739782347,1.056768044017765,1.4439021053364507,1.4427610664856838,1.3657740661170075,0.9527129093184132,1.0052272703193903,1.4908886406610193,1.5441671454080896,1.4052386159165031,1.0854462601456183,1.003135328107785,1.513948371839265,1.5234948754363915,1.4405298359738072,1.4878482469868666,1.5419756234245272,1.378214304378748,1.5521992457714344,1.572693020498966,1.4768711898737084,1.327024325482431,1.3417004332809108,1.289218495081358,1.3898533605639452,1.480152202323859,1.374628437256272,1.3083509581182482,1.3622177812647025,1.3065877882697248,1.455529637328766,1.44316918279802,1.3638107379809805,1.0745886361206807,0.9924970927499966,1.3625343058682011,1.2134764286724733,1.273510575348409
2021-02-02,0.9550045644003997,1.0385907701343189,1.4663884382234844,1.4589430447824607,1.3828074156198977,1.2222684504726267,1.0632153836603002,1.4844009170211152,1.4814692582338078,1.404649171915573,0.9647436192352414,1.0335338662649927,1.5412138496944154,1.5972402650447686,1.4535367534614592,1.1379337714064661,1.0318877136593223,1.5659828703726935,1.575857487884939,1.490040934919967,1.5389856826176684,1.594973420316569,1.425583614676273,1.6052104532854843,1.6267465762152549,1.5276313433856332,1.3679411241750625,1.381637390806459,1.3299221718383423,1.4349923621384915,1.5269884397107505,1.4190059867144655,1.3499499047348025,1.4031676708603629,1.3444396456626302,1.5023246987796814,1.491481556434329,1.4071788571772925,1.0851058855784896,0.9952485842617342,1.3985211135298259,1.2346793089331864,1.3024317377635122
2021-02-03,0.9527969562928461,1.035892139765829,1.4468586874966498,1.438484742513158,1.365029510406905,1.2174493153437715,1.0604049192112268,1.464565624571292,1.4605794118208513,1.3864915061164658,0.9625114413643803,1.0308452217740225,1.5364221073470088,1.5921855254948034,1.4489367882114395,1.1239857236689157,1.029156124405882,1.561027050185431,1.5708704177842996,1.4853254459546268,1.5341152996416072,1.589925854583799,1.4210721119070169,1.6001620889399666,1.6215984589052979,1.5227968931540723,1.3487078758969284,1.3615649701611137,1.3118756481955556,1.4170146231537393,1.5061824483113693,1.4000569559245917,1.330705422306693,1.382702055442329,1.3271355029457539,1.482217644417074,1.4698574637677122,1.3907345643840934,1.0823242478154542,0.9936665337488482,1.3978077799617954,1.2353412407633286,1.303363147705589
2021-02-04,0.9472566189826094,1.031692423098664,1.4330096294512626,1.4209886665078841,1.3506149725962993,1.2117722162768696,1.0560723500198212,1.4508998791793586,1.4431412297487656,1.3719914239386173,0.9564051347467842,1.0251242768617643,1.5289861555516793,1.5846035807334389,1.4420369900943875,1.1269977820151982,1.023510390352033,1.55359348124779,1.5633899749941513,1.4782523660256177,1.5268098837370558,1.5823546703148295,1.4143050046310928,1.592498076269126,1.6138764505441572,1.515545375198686,1.333928811186803,1.3430786307935307,1.2960029318819584,1.4066327699043377,1.4927594501500216,1.385297420498603,1.314946726663417,1.3632850433839134,1.3120127168911695,1.469815394912884,1.4558131264565983,1.379976704784732,1.075595440203341,0.9877759208994282,1.3915346505109554,1.2304220553775005,1.2979831476216563
2021-02-05,0.9544977437840242,1.0370360626581816,1.4482021667158922,1.4356821408670122,1.3616693715029358,1.2178420327946626,1.0616187428139547,1.4660606668100677,1.4578132404682174,1.3831055402344499,0.9630615970609478,1.0326873414115558,1.5410891640959783,1.5972402650445987,1.4535367534613268,1.135557875283282,1.0311111680157394,1.565982870372673,1.5758574878847487,1.490040934919953,1.538985682616494,1.5949734203165273,1.4255836146762269,1.605164474482329,1.6267465762151658,1.52763134338559,1.3478944682283565,1.356144756680443,1.3060215583433832,1.4177653037984175,1.5028661597154185,1.3954391808081887,1.3284278162588496,1.3749053409503207,1.324060197417844,1.4832620670804542,1.466041070916943,1.3875730929366161,1.0809888444380236,0.9932360493459161,1.4004958425532288,1.2398109807502606,1.3059316472131304
2021-02-17,0.975404336655557,1.0451218637006672,1.4889075954350053,1.4805083185976091,1.405298849968899,1.2422214621634615,1.0704344901816378,1.5074154405651585,1.503620843475667,1.42756079188883,0.9843007552443569,1.0741351694781092,1.6153184447994087,1.6755854367936558,1.5248332196765526,1.2252443238648552,1.0732394929841451,1.6427948564095858,1.653153827229196,1.5631279435029515,1.6144734475092983,1.6732074025705366,1.4955089700404898,1.683396058416398,1.7065390424433526,1.6025621741359326,1.3930230646665462,1.4124513496520132,1.3625626232651893,1.4710840066494868,1.557793036973877,1.4511288862224854,1.3802700167198279,1.433046076468686,1.3773013514395984,1.5382401429281394,1.5247001704990664,1.4431097619066373,1.098907114446352,0.9963308291403553,1.4562430696803412,1.2776077676567532,1.352201681686839
2021-02-18,0.9796441172443021,1.043246212723413,1.5120074168949105,1.5082743762352369,1.4346927213834966,1.2464452029933573,1.0685237115428916,1.530829751580309,1.531915989221835,1.4575428795271423,0.9887221642813463,1.0701396099684963,1.6081380033844441,1.6680039857240314,1.517933870833703,1.2421827746123295,1.069177068416538,1.6353617715018196,1.6456738715214765,1.5560553241309183,1.6071685072924689,1.6656367112922192,1.488742303398478,1.6758266125360675,1.698817536893761,1.5953111283563775,1.4215667223592385,1.4485919844804502,1.4014260020719986,1.4957126437118582,1.5884202269576053,1.4848348033787302,1.4131839125338117,1.4710887145868854,1.4124863557978697,1.5662075582071564,1.5593038319268953,1.472718669393594,1.1031388362336858,0.9964438525063005,1.4554478967646203,1.2845716363981765,1.3573436036727622
2021-02-19,0.9763280815549871,1.0423978678476191,1.492316599737668,1.4868509899749567,1.4140695075612633,1.2428937129504154,1.0675263114735667,1.5110960560254756,1.5104043095150628,1.4365595251698762,0.9855346722771156,1.0603369800739864,1.5891151779167574,1.647786014906723,1.4995349083815428,1.2295937425549894,1.059125737061625,1.6155394588124785,1.62572656528342,1.5371942893834838,1.5876879267602066,1.645447434342273,1.4706971735891783,1.6556870307446083,1.678226073276695,1.5759742717817784,1.3995097188287513,1.4210332170068096,1.3748595747597478,1.4759904030700906,1.5656703624411064,1.460591167476252,1.3900449799010979,1.4438919866442315,1.3876252011257921,1.5453920549849043,1.5351590010311567,1.4509984856131233,1.1013765512735592,0.9979637682858572,1.442209627488251,1.2787607282816864,1.3504736382174907
2021-02-22,0.9770422472229654,1.040007545877653,1.5120055859669097,1.5023088477529933,1.434875900857263,1.2461926945400112,1.0650484995434615,1.5315220480555605,1.526653382578084,1.457931043226547,0.9861690886847089,1.056796870532136,1.5841977365667268,1.6427311107931044,1.4949347933737762,1.2614478281881671,1.0556129818940247,1.6105834772819265,1.6207393328224118,1.5324786468992309,1.5828173852213923,1.6403997042793792,1.4661855239420576,1.6505922033296316,1.6730777883630923,1.5711396641584017,1.4229352262803485,1.4398997790009551,1.400494403336551,1.5003834813822157,1.5855467773703056,1.4807287016022046,1.4171381379426415,1.4621236910789621,1.4108836421396371,1.5715300153557707,1.5579524611682305,1.4747265507498089,1.1013348623547035,0.9951236130465951,1.4434818073777838,1.2882106341144803,1.3561577326313554
2021-02-23,0.9788804833554363,1.047773281708376,1.5119851764760013,1.50189225970027,1.4281556571632719,1.249803413367665,1.072699084370933,1.5312856225312124,1.5259083548754135,1.4509064414349568,0.987846927477902,1.046466745642587,1.5628983238830276,1.619985605637393,1.474235698538827,1.242054029048122,1.044944656625444,1.5882830931556895,1.5982983291735775,1.5112597141501658,1.5609014546405378,1.6176864801329363,1.4458844958702388,1.627972296213874,1.6499120984874052,1.54938542507613,1.4213691002008702,1.4367054933465173,1.3920577262721763,1.491663676773804,1.574776639624201,1.4687684151864118,1.4158540743459815,1.4591608480444187,1.4049228711649218,1.564137856216548,1.5471281528995227,1.4613020141282511,1.1051129288895847,1.0051319884845507,1.442012116212214,1.2983461717955938,1.3589047503601839
2021-02-24,0.970073606917301,1.0450706415502315,1.4763625523321047,1.4683206179888708,1.3968150862662536,1.238971737365567,1.0696772835696424,1.495125275906913,1.4916905613950546,1.4189961859911606,0.9787577709102044,1.0249528456270198,1.5245648186255991,1.5795491703116304,1.4374373243607435,1.2073615142831111,1.023087580698466,1.54863798374713,1.5584032296156176,1.4735371840983582,1.521939817888142,1.5773074332425525,1.4097937956178426,1.5875864987320227,1.6087286684420619,1.5107112397511482,1.3837605535009314,1.3978372518311615,1.3543129533506273,1.4511788971904305,1.534611191390821,1.4310109283944357,1.375520659516236,1.420835397619613,1.3696516123242046,1.520856536575345,1.505050434800296,1.42453083180858,1.0965143022847192,1.0038552580091067,1.4170155345088944,1.2881940745858256,1.33982533299459
2021-02-25,0.9808868519732824,1.0565931224826668,1.5031877616672018,1.4951788831904116,1.4230919770693387,1.2551131567365736,1.0815264913420979,1.5225131449929867,1.5192537319117565,1.4458349443576146,0.9899302307003945,1.04009409851357,1.5487729328249245,1.6048218806789871,1.460436252062855,1.2332185724464069,1.0383032233920153,1.5734161166237808,1.5833376059541646,1.4971137078111285,1.5462907814000308,1.6025442759252462,1.4323504281963766,1.6129196526858636,1.6344682493690152,1.5348825465573155,1.4111627750740938,1.4264738284520115,1.383080471162692,1.48294163406271,1.569383963241514,1.4619542107721144,1.4035806326390659,1.4487490927776665,1.3970742567405745,1.5542654234292979,1.5401918274281532,1.4557245805483843,1.1092545546608572,1.0145201010971268,1.4392082856570785,1.3046096923315378,1.3596302832758125
2021-02-26,0.9640343132991717,1.0385472599401122,1.4710852526834848,1.463501919093892,1.3910859709700234,1.2366524509313999,1.0627281265298425,1.4901697929837452,1.4871996812215935,1.4134354596431769,0.9733943935608703,0.9992770807833646,1.4790213570447457,1.5315309547886304,1.3937393018238788,1.2142410925106124,0.997012844372221,1.5015594667442491,1.5110278496285852,1.428741727636581,1.475672923795148,1.5293573664134796,1.3669361349675584,1.5396200345523812,1.55982339763956,1.46478569386281,1.3833812061587545,1.3954878963512904,1.3538040885372615,1.4469971299954658,1.5296183207144491,1.4241536016406122,1.3768336977162705,1.4185478475157554,1.368608237459562,1.516855605161655,1.5027503691430109,1.4183396819335674,1.092823706217692,1.000504085307773,1.3847119030563304,1.2689137135434734,1.318443498660145
2021-03-02,0.9640343132991717,1.0385472599401122,1.4710852526834848,1.463501919093892,1.3910859709700234,1.2366524509313999,1.0627281265298425,1.4901697929837452,1.4871996812215935,1.4134354596431769,0.9733943935608703,0.9992770807833646,1.4790213570447457,1.5315309547886304,1.3937393018238788,1.2142410925106124,0.997012844372221,1.5015594667442491,1.5110278496285852,1.428741727636581,1.475672923795148,1.5293573664134796,1.3669361349675584,1.5396200345523812,1.55982339763956,1.46478569386281,1.3833812061587545,1.3954878963512904,1.3538040885372615,1.4469971299954658,1.5296183207144491,1.4241536016406122,1.3768336977162705,1.4185478475157554,1.368608237459562,1.516855605161655,1.5027503691430109,1.4183396819335674,1.092823706217692,1.000504085307773,1.3847119030563304,1.2689137135434734,1.3178716269982822
2021-03-03,0.9691753494200277,1.0475120916792073,1.483044359395635,1.468996157955294,1.3991488611725087,1.247795147872902,1.0719843440624002,1.5021274879590059,1.4928967098050183,1.4216342003987088,0.9788803698908581,1.0206081416154282,1.5105932755303795,1.5642237690150782,1.4234907475467884,1.2325530521378025,1.018295571698384,1.5336124948222942,1.543282994471999,1.4592403523840272,1.5071733649751267,1.5620037821516852,1.3961154270870784,1.572485522260318,1.5931201562885715,1.4960537308693045,1.3938427758119747,1.4002567906970451,1.3607528596713698,1.459635934841637,1.535011495637276,1.4353937220420032,1.3864442503342238,1.4215850394092924,1.3755785582299649,1.5316247876273543,1.505240762841189,1.4278143203645581,1.0969255955633799,1.0050317005187719,1.410002008100188,1.2841075281645609,1.3397592360582273
2021-03-04,0.9564717828722592,1.039699248160973,1.4551456246943166,1.439748805368682,1.3683893950301755,1.2344213532155475,1.0637607288322428,1.4740996086651506,1.463277086720524,1.3905112810253362,0.9679818620271655,0.9861502412424412,1.4595924354724465,1.511412249494475,1.3754306739879731,1.2025944519084348,0.9839157486017358,1.4818344769889897,1.4911784800139005,1.4099732961726892,1.456287988367256,1.5092672141066334,1.3489796025387681,1.5193950683881374,1.5393330333084243,1.445543776746023,1.3663653733441887,1.3704095906413518,1.3253735060881635,1.4255679022839982,1.4958874698946798,1.3973833415178496,1.3553684963507409,1.3916754273006156,1.3434205923400848,1.4918780997223438,1.4703482090694266,1.3885031918420114,1.0850958001262545,1.0008721665160234,1.376642258528942,1.2669571774164845,1.31452715430011
